epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,2571.55,1.53013,1.34875,1.51565,0.85371,0.74735,0.83067,0.4715,1.52142,1.05161,1.50309,0.009274,0.009274,0.009274
24,2677.61,1.50451,1.32019,1.49834,0.87334,0.73986,0.84469,0.47615,1.51563,1.01423,1.51297,0.009241,0.009241,0.009241
25,2782.71,1.49373,1.3184,1.49095,0.87922,0.74111,0.83872,0.47773,1.51412,1.02894,1.49831,0.009208,0.009208,0.009208
26,2888.1,1.49095,1.30977,1.47198,0.88692,0.75838,0.85301,0.49504,1.46466,0.98269,1.45716,0.009175,0.009175,0.009175
27,2993.5,1.48572,1.29176,1.48737,0.87313,0.7486,0.84612,0.49417,1.4608,0.99314,1.46634,0.009142,0.009142,0.009142
28,3098.78,1.46741,1.27752,1.47369,0.88837,0.75463,0.85556,0.50382,1.46493,0.96044,1.45106,0.009109,0.009109,0.009109
29,3204.26,1.46661,1.2439,1.46602,0.87428,0.75918,0.84888,0.50628,1.44696,0.97327,1.43402,0.009076,0.009076,0.009076
30,3309.59,1.47178,1.25031,1.46216,0.87004,0.77261,0.85748,0.50595,1.44131,0.9545,1.4544,0.009043,0.009043,0.009043
31,3414.62,1.46257,1.24843,1.46019,0.87914,0.76606,0.85789,0.49994,1.47352,0.95012,1.45895,0.00901,0.00901,0.00901
32,3519.77,1.43585,1.21305,1.43234,0.88293,0.77631,0.86575,0.52284,1.42325,0.90189,1.41671,0.008977,0.008977,0.008977
33,3624.78,1.43903,1.19975,1.43492,0.89625,0.78665,0.87301,0.52413,1.40868,0.89837,1.41211,0.008944,0.008944,0.008944
34,3730.42,1.43222,1.21078,1.43934,0.89708,0.77854,0.87242,0.52303,1.42473,0.89482,1.41014,0.008911,0.008911,0.008911
35,3835.48,1.43884,1.20322,1.43687,0.89129,0.78166,0.87313,0.52716,1.3998,0.88397,1.40912,0.008878,0.008878,0.008878
36,3940.84,1.41081,1.17776,1.42198,0.90333,0.78852,0.87543,0.53638,1.38784,0.89358,1.38566,0.008845,0.008845,0.008845
37,4046.43,1.4141,1.17658,1.42577,0.90662,0.78915,0.88046,0.52973,1.41603,0.87867,1.4072,0.008812,0.008812,0.008812
38,4151.27,1.39145,1.14195,1.40501,0.90114,0.78104,0.88672,0.54693,1.3741,0.85135,1.37176,0.008779,0.008779,0.008779
39,4256.95,1.42038,1.16165,1.42366,0.90517,0.7979,0.89015,0.5375,1.39426,0.83727,1.39216,0.008746,0.008746,0.008746
40,4363.19,1.39559,1.12246,1.40478,0.88883,0.80804,0.89143,0.55156,1.37488,0.82555,1.37596,0.008713,0.008713,0.008713
41,4469.3,1.40089,1.14871,1.41096,0.89015,0.81098,0.89341,0.5512,1.38154,0.83542,1.38512,0.00868,0.00868,0.00868
42,4575.16,1.40354,1.14474,1.4072,0.91451,0.82077,0.89628,0.55727,1.36278,0.8208,1.36286,0.008647,0.008647,0.008647
43,4680.41,1.39215,1.11029,1.39501,0.93769,0.79913,0.90014,0.5537,1.37446,0.80004,1.36664,0.008614,0.008614,0.008614
44,4785.6,1.38436,1.12988,1.40288,0.89479,0.81036,0.8909,0.55527,1.35958,0.82492,1.35823,0.008581,0.008581,0.008581
45,4890.92,1.37343,1.1047,1.39647,0.90307,0.81367,0.8979,0.56489,1.34278,0.81185,1.36064,0.008548,0.008548,0.008548
46,4995.73,1.37076,1.10572,1.39518,0.91634,0.80848,0.89911,0.55895,1.35436,0.79365,1.35894,0.008515,0.008515,0.008515
47,5100.99,1.369,1.08764,1.38348,0.90962,0.82907,0.90343,0.57075,1.336,0.78388,1.33834,0.008482,0.008482,0.008482
48,5206.11,1.38098,1.09254,1.39349,0.91312,0.82221,0.90431,0.57408,1.32395,0.77513,1.32916,0.008449,0.008449,0.008449
49,5310.95,1.35737,1.08005,1.37558,0.92156,0.82595,0.90917,0.57501,1.32776,0.76711,1.33209,0.008416,0.008416,0.008416
50,5416.24,1.35499,1.07076,1.37203,0.92545,0.83639,0.91323,0.57738,1.32494,0.75978,1.3293,0.008383,0.008383,0.008383
51,5521.45,1.36524,1.07598,1.37672,0.93446,0.84217,0.91784,0.58016,1.32033,0.74356,1.32657,0.00835,0.00835,0.00835
52,5627.01,1.34972,1.05573,1.36338,0.93473,0.83968,0.9165,0.57876,1.33141,0.74764,1.33438,0.008317,0.008317,0.008317
53,5732.09,1.3406,1.04013,1.36119,0.93086,0.83987,0.92322,0.58266,1.33153,0.73427,1.33275,0.008284,0.008284,0.008284
54,5837.53,1.33339,1.04793,1.35675,0.92034,0.85051,0.9188,0.58735,1.31209,0.73269,1.317,0.008251,0.008251,0.008251
55,5942.69,1.33007,1.02975,1.35274,0.92818,0.84841,0.92093,0.58721,1.3134,0.71765,1.31763,0.008218,0.008218,0.008218
56,6048.15,1.33408,1.03883,1.35255,0.93765,0.8349,0.91701,0.59141,1.30839,0.72009,1.31672,0.008185,0.008185,0.008185
57,6157.26,1.33207,1.03644,1.34526,0.93306,0.85215,0.92132,0.58939,1.29988,0.72429,1.30776,0.008152,0.008152,0.008152
58,6261.6,1.32185,1.02869,1.35082,0.92916,0.85091,0.92556,0.59304,1.29594,0.71489,1.30969,0.008119,0.008119,0.008119
59,6366.29,1.32773,1.03804,1.34901,0.93152,0.85465,0.9278,0.59294,1.30036,0.71506,1.30649,0.008086,0.008086,0.008086
60,6471.24,1.32339,1.01672,1.34347,0.94487,0.84155,0.92787,0.59721,1.29193,0.70753,1.30127,0.008053,0.008053,0.008053
61,6576.42,1.31128,1.00971,1.33603,0.92794,0.85954,0.92649,0.60109,1.29088,0.6978,1.29825,0.00802,0.00802,0.00802
62,6681.2,1.31413,1.01755,1.34558,0.92042,0.8586,0.9285,0.60275,1.29105,0.69618,1.30016,0.007987,0.007987,0.007987
63,6785.91,1.32004,1.00466,1.34602,0.93929,0.83973,0.92759,0.59866,1.28843,0.698,1.30184,0.007954,0.007954,0.007954
64,6891.03,1.31369,1.01758,1.33993,0.92721,0.85024,0.92645,0.60315,1.27683,0.69827,1.29507,0.007921,0.007921,0.007921
65,6995.83,1.30418,0.99283,1.33671,0.93495,0.85215,0.92816,0.60074,1.28287,0.69738,1.29898,0.007888,0.007888,0.007888
66,7101.22,1.29705,0.98321,1.32667,0.92761,0.8534,0.92708,0.60575,1.27362,0.6861,1.29307,0.007855,0.007855,0.007855
67,7206.84,1.29633,0.98767,1.33046,0.93037,0.86463,0.93168,0.60895,1.2668,0.68507,1.28725,0.007822,0.007822,0.007822
68,7312.05,1.29541,0.98084,1.31915,0.93229,0.86213,0.93072,0.61001,1.25905,0.67563,1.28294,0.007789,0.007789,0.007789
69,7417.67,1.29455,0.97248,1.32072,0.9309,0.85723,0.93052,0.60969,1.26057,0.67211,1.27878,0.007756,0.007756,0.007756
70,7522.77,1.27493,0.96021,1.31315,0.94345,0.85714,0.92933,0.60844,1.26018,0.66746,1.27739,0.007723,0.007723,0.007723
71,7628.17,1.29164,0.97314,1.32388,0.93856,0.85769,0.93044,0.61278,1.26095,0.66554,1.27831,0.00769,0.00769,0.00769
72,7733.55,1.27039,0.96232,1.31578,0.94047,0.85747,0.93227,0.61239,1.25964,0.65917,1.27577,0.007657,0.007657,0.007657
73,7838.85,1.27393,0.96242,1.3099,0.94083,0.86296,0.93281,0.61273,1.25743,0.65574,1.27151,0.007624,0.007624,0.007624
74,7944,1.2728,0.96221,1.31378,0.93939,0.85839,0.93294,0.61515,1.25905,0.65618,1.27565,0.007591,0.007591,0.007591
75,8049.42,1.2687,0.94811,1.30284,0.93974,0.85613,0.93241,0.61358,1.26048,0.65586,1.27366,0.007558,0.007558,0.007558
76,8154.55,1.27277,0.95338,1.30142,0.93522,0.86151,0.93467,0.61475,1.253,0.65258,1.26394,0.007525,0.007525,0.007525
77,8259.63,1.2603,0.94252,1.29857,0.93385,0.86712,0.93644,0.61543,1.25097,0.65019,1.26343,0.007492,0.007492,0.007492
78,8365.19,1.26175,0.9419,1.30203,0.93309,0.86994,0.93571,0.61824,1.24584,0.64629,1.26061,0.007459,0.007459,0.007459
79,8470.56,1.25188,0.9348,1.29039,0.93617,0.87211,0.93641,0.62187,1.24157,0.64385,1.25612,0.007426,0.007426,0.007426
80,8575.29,1.25625,0.9315,1.29158,0.95229,0.86338,0.93623,0.62144,1.23909,0.64007,1.25471,0.007393,0.007393,0.007393
81,8680.1,1.26029,0.93031,1.29521,0.95375,0.86588,0.93812,0.62117,1.2341,0.63118,1.25403,0.00736,0.00736,0.00736
82,8785.26,1.25183,0.92533,1.29569,0.95008,0.86588,0.93833,0.62236,1.23488,0.62883,1.2552,0.007327,0.007327,0.007327
83,8890.38,1.26325,0.94151,1.29449,0.94765,0.86837,0.93869,0.62351,1.23333,0.62839,1.25526,0.007294,0.007294,0.007294
84,8995.67,1.24597,0.93073,1.29382,0.94641,0.86837,0.94013,0.62262,1.23309,0.62637,1.25373,0.007261,0.007261,0.007261
85,9100.51,1.2373,0.91868,1.27997,0.94044,0.87461,0.94028,0.62338,1.23232,0.62465,1.25236,0.007228,0.007228,0.007228
86,9205.74,1.25032,0.92034,1.28775,0.93963,0.8739,0.94023,0.62398,1.23198,0.62347,1.25246,0.007195,0.007195,0.007195
87,9310.66,1.24597,0.91833,1.27759,0.93948,0.87711,0.93917,0.62463,1.2299,0.62088,1.25045,0.007162,0.007162,0.007162
88,9415.9,1.23249,0.90227,1.27749,0.93658,0.88147,0.93866,0.62621,1.22848,0.62055,1.25004,0.007129,0.007129,0.007129
89,9520.98,1.24001,0.90657,1.29037,0.93817,0.88029,0.93871,0.62704,1.2258,0.62123,1.24873,0.007096,0.007096,0.007096
90,9625.66,1.22051,0.90383,1.26736,0.93976,0.88085,0.93981,0.62861,1.22465,0.61899,1.24766,0.007063,0.007063,0.007063
91,9730.54,1.23615,0.90354,1.27894,0.94048,0.8796,0.93969,0.62804,1.22396,0.6202,1.24634,0.00703,0.00703,0.00703
92,9835.57,1.23058,0.89476,1.27147,0.93933,0.87888,0.9396,0.62911,1.22226,0.61843,1.24398,0.006997,0.006997,0.006997
93,9940.37,1.20743,0.88193,1.26315,0.93772,0.88147,0.93971,0.62973,1.22033,0.61783,1.24328,0.006964,0.006964,0.006964
94,10045.8,1.22224,0.89987,1.26315,0.93778,0.88272,0.93943,0.62886,1.22001,0.61612,1.24198,0.006931,0.006931,0.006931
95,10151.4,1.21594,0.88869,1.25998,0.93798,0.88691,0.94063,0.62971,1.22009,0.61455,1.24167,0.006898,0.006898,0.006898
96,10256.9,1.21116,0.88483,1.26051,0.93781,0.88584,0.94024,0.63003,1.22004,0.61358,1.24129,0.006865,0.006865,0.006865
97,10362,1.21196,0.88516,1.26297,0.93544,0.88589,0.94049,0.63054,1.21816,0.6128,1.24023,0.006832,0.006832,0.006832
98,10467,1.20213,0.87744,1.25767,0.93488,0.88709,0.93988,0.6309,1.21656,0.61131,1.23906,0.006799,0.006799,0.006799
99,10571.8,1.20624,0.87867,1.26275,0.93784,0.8848,0.94116,0.63241,1.21438,0.60895,1.23785,0.006766,0.006766,0.006766
100,10676.5,1.20583,0.86949,1.2518,0.93616,0.88733,0.93964,0.63218,1.21227,0.6084,1.23582,0.006733,0.006733,0.006733
101,10781.6,1.19985,0.87102,1.24865,0.93961,0.89021,0.94226,0.63382,1.21178,0.60755,1.23554,0.0067,0.0067,0.0067
102,10886.4,1.20271,0.85959,1.24921,0.94108,0.88679,0.94225,0.63367,1.20949,0.60683,1.2335,0.006667,0.006667,0.006667
103,10991.5,1.19691,0.85812,1.25249,0.94222,0.88833,0.94406,0.63508,1.209,0.60461,1.23362,0.006634,0.006634,0.006634
104,11096.8,1.19522,0.85786,1.25051,0.94395,0.88709,0.94357,0.63607,1.20663,0.60374,1.2324,0.006601,0.006601,0.006601
105,11201.5,1.19385,0.86223,1.24898,0.94374,0.88945,0.9446,0.63639,1.2056,0.60273,1.23102,0.006568,0.006568,0.006568
106,11311.3,1.18885,0.84408,1.24051,0.94514,0.89083,0.94533,0.63762,1.20491,0.60135,1.23106,0.006535,0.006535,0.006535
107,11423.2,1.19719,0.85029,1.24471,0.94591,0.89145,0.94537,0.6387,1.20391,0.60045,1.23028,0.006502,0.006502,0.006502
108,11532.8,1.18621,0.84781,1.2393,0.94558,0.88878,0.9448,0.63863,1.20354,0.59793,1.22997,0.006469,0.006469,0.006469
109,11637.2,1.18091,0.84862,1.24626,0.94201,0.89179,0.94538,0.63978,1.20223,0.59656,1.22977,0.006436,0.006436,0.006436
110,11740.9,1.16717,0.83743,1.23905,0.94288,0.89395,0.94568,0.64007,1.20164,0.59512,1.22949,0.006403,0.006403,0.006403
111,11847.3,1.17925,0.83191,1.23793,0.94196,0.89333,0.9459,0.63998,1.20088,0.59389,1.22909,0.00637,0.00637,0.00637
112,11951.6,1.1712,0.83449,1.23131,0.94039,0.8927,0.946,0.64031,1.19898,0.59304,1.22832,0.006337,0.006337,0.006337
113,12056.4,1.18747,0.84159,1.23919,0.94006,0.89032,0.94532,0.64042,1.19736,0.59172,1.22737,0.006304,0.006304,0.006304
114,12160.7,1.16589,0.82451,1.23098,0.94211,0.89335,0.94548,0.64131,1.19601,0.5907,1.22619,0.006271,0.006271,0.006271
115,12265.3,1.16436,0.82411,1.22487,0.93941,0.89582,0.94547,0.64091,1.19594,0.58964,1.22566,0.006238,0.006238,0.006238
116,12369.7,1.15823,0.82285,1.22615,0.93738,0.89644,0.94547,0.64096,1.19525,0.58907,1.22501,0.006205,0.006205,0.006205
117,12474.3,1.17231,0.82505,1.23252,0.93914,0.89529,0.94566,0.64132,1.19416,0.58816,1.22406,0.006172,0.006172,0.006172
118,12578.5,1.17377,0.82701,1.22866,0.94087,0.89145,0.94567,0.64136,1.19286,0.58655,1.22231,0.006139,0.006139,0.006139
119,12683.1,1.16951,0.82351,1.2303,0.94389,0.89196,0.94559,0.64161,1.19434,0.58568,1.22331,0.006106,0.006106,0.006106
120,12794.9,1.16174,0.82022,1.2201,0.94154,0.89415,0.94509,0.64124,1.19359,0.58519,1.22244,0.006073,0.006073,0.006073
121,12901.7,1.15054,0.82192,1.21898,0.94128,0.89582,0.94662,0.64233,1.19276,0.58422,1.22174,0.00604,0.00604,0.00604
122,13008.6,1.15136,0.81773,1.22102,0.94166,0.89769,0.94645,0.64238,1.19177,0.58314,1.22081,0.006007,0.006007,0.006007
123,13114.6,1.15034,0.80954,1.21949,0.94137,0.89707,0.9463,0.64297,1.1906,0.58244,1.22024,0.005974,0.005974,0.005974
124,13220.2,1.15025,0.81197,1.21736,0.94348,0.89554,0.94673,0.64262,1.18923,0.58172,1.21901,0.005941,0.005941,0.005941
125,13324.7,1.14698,0.80139,1.21823,0.93942,0.89962,0.94695,0.64347,1.18861,0.58001,1.21854,0.005908,0.005908,0.005908
126,13429.5,1.14866,0.80271,1.22034,0.94005,0.89996,0.94721,0.64244,1.18748,0.57917,1.21813,0.005875,0.005875,0.005875
127,13534.9,1.14068,0.8015,1.21162,0.94079,0.90193,0.9478,0.64315,1.18698,0.57853,1.21779,0.005842,0.005842,0.005842
128,13640.6,1.14751,0.79458,1.21111,0.94199,0.90206,0.94818,0.64368,1.18631,0.57809,1.21706,0.005809,0.005809,0.005809
129,13743.3,1.14528,0.79618,1.2039,0.94145,0.90143,0.94856,0.64388,1.18543,0.57746,1.2166,0.005776,0.005776,0.005776
130,13846.9,1.15018,0.79424,1.20732,0.94085,0.90291,0.94822,0.64341,1.18564,0.57695,1.21672,0.005743,0.005743,0.005743
131,13957.1,1.14271,0.79543,1.20598,0.93927,0.90268,0.94905,0.64384,1.185,0.57603,1.21636,0.00571,0.00571,0.00571
132,14068.9,1.12943,0.79013,1.20071,0.9437,0.90206,0.94929,0.64517,1.18442,0.57502,1.21605,0.005677,0.005677,0.005677
133,14183.2,1.13253,0.788,1.20561,0.94279,0.90143,0.94978,0.64537,1.18397,0.57422,1.21588,0.005644,0.005644,0.005644
134,14296.6,1.12839,0.78158,1.20347,0.94234,0.90081,0.94958,0.64504,1.18346,0.57353,1.21585,0.005611,0.005611,0.005611
135,14406.6,1.12899,0.79649,1.20721,0.94255,0.90075,0.95007,0.64537,1.18281,0.57264,1.2155,0.005578,0.005578,0.005578
136,14511.2,1.11979,0.779,1.19875,0.94099,0.90019,0.94944,0.64598,1.18242,0.57222,1.21538,0.005545,0.005545,0.005545
137,14624.7,1.12529,0.79173,1.19988,0.94013,0.90143,0.94886,0.64593,1.182,0.57186,1.21492,0.005512,0.005512,0.005512
138,14739.1,1.12251,0.77845,1.20425,0.94017,0.90189,0.94894,0.64613,1.18158,0.57121,1.21461,0.005479,0.005479,0.005479
139,14851.3,1.12622,0.78051,1.19705,0.94074,0.90112,0.94915,0.64731,1.18108,0.57063,1.21439,0.005446,0.005446,0.005446
140,14964.2,1.13755,0.79341,1.20045,0.94134,0.90094,0.94932,0.64757,1.1806,0.57036,1.21424,0.005413,0.005413,0.005413
141,15077.4,1.12435,0.77555,1.19723,0.94132,0.90331,0.9497,0.64817,1.18061,0.56966,1.21406,0.00538,0.00538,0.00538
142,15190.9,1.11501,0.76552,1.19796,0.94087,0.9033,0.94974,0.64822,1.17997,0.56961,1.21377,0.005347,0.005347,0.005347
143,15304.6,1.11413,0.7736,1.19518,0.9347,0.9083,0.94981,0.64901,1.1794,0.56898,1.21352,0.005314,0.005314,0.005314
144,15419.5,1.10588,0.78041,1.19116,0.93573,0.90819,0.95006,0.64952,1.17865,0.56851,1.21288,0.005281,0.005281,0.005281
145,15529.6,1.10691,0.75727,1.18111,0.93556,0.90892,0.95064,0.65003,1.17828,0.56845,1.21214,0.005248,0.005248,0.005248
146,15638.4,1.11219,0.76854,1.19196,0.93641,0.9095,0.95099,0.6502,1.17768,0.56726,1.21153,0.005215,0.005215,0.005215
147,15746.2,1.10826,0.76254,1.18749,0.93906,0.90359,0.95077,0.64993,1.17753,0.5668,1.21127,0.005182,0.005182,0.005182
148,15854.4,1.09991,0.75044,1.181,0.93744,0.90667,0.95078,0.64992,1.17718,0.56593,1.21062,0.005149,0.005149,0.005149
149,15963.2,1.09857,0.74422,1.18165,0.93615,0.91017,0.95102,0.65073,1.1764,0.56551,1.21006,0.005116,0.005116,0.005116
150,16072.4,1.09515,0.74945,1.17813,0.93639,0.90915,0.95119,0.6512,1.17615,0.56492,1.20976,0.005083,0.005083,0.005083
151,16180.8,1.09444,0.74061,1.17062,0.93651,0.91095,0.95131,0.65101,1.17584,0.56447,1.20961,0.00505,0.00505,0.00505
152,16285.5,1.09315,0.74626,1.17611,0.93712,0.91108,0.95212,0.6514,1.17557,0.564,1.20944,0.005017,0.005017,0.005017
153,16389.9,1.09261,0.74907,1.17391,0.93718,0.91212,0.95232,0.65125,1.17503,0.56313,1.20926,0.004984,0.004984,0.004984
154,16494,1.09231,0.74424,1.18411,0.93885,0.90989,0.95212,0.65163,1.17464,0.56274,1.20897,0.004951,0.004951,0.004951
155,16598,1.08573,0.74225,1.17727,0.93595,0.91164,0.9523,0.65246,1.17387,0.56152,1.20856,0.004918,0.004918,0.004918
156,16701.4,1.07962,0.74371,1.17321,0.93838,0.91205,0.95282,0.65298,1.17325,0.56125,1.20865,0.004885,0.004885,0.004885
157,16810.5,1.07646,0.73933,1.16666,0.94109,0.90954,0.95273,0.65317,1.17274,0.56043,1.20819,0.004852,0.004852,0.004852
158,16925.4,1.07586,0.72873,1.16847,0.94225,0.90892,0.9528,0.65321,1.17228,0.55966,1.20782,0.004819,0.004819,0.004819
159,17040.5,1.08888,0.74762,1.17504,0.9436,0.90794,0.95266,0.65326,1.17184,0.5593,1.20758,0.004786,0.004786,0.004786
160,17155.4,1.06828,0.7221,1.1637,0.94426,0.90879,0.95297,0.65375,1.1712,0.55923,1.20723,0.004753,0.004753,0.004753
161,17270.4,1.07333,0.73337,1.16572,0.94423,0.90832,0.95303,0.65384,1.17107,0.55881,1.20676,0.00472,0.00472,0.00472
162,17384.6,1.07348,0.7334,1.16616,0.94548,0.9087,0.95359,0.65383,1.17044,0.55885,1.20626,0.004687,0.004687,0.004687
163,17498.2,1.06819,0.71602,1.15936,0.94731,0.90855,0.95421,0.6538,1.1703,0.55861,1.20628,0.004654,0.004654,0.004654
164,17611.8,1.07854,0.72129,1.16493,0.94789,0.90788,0.95427,0.65374,1.17007,0.55781,1.20578,0.004621,0.004621,0.004621
165,17724.4,1.07012,0.7197,1.15778,0.94791,0.90825,0.95419,0.65456,1.16986,0.55745,1.20577,0.004588,0.004588,0.004588
166,17837.9,1.06973,0.72661,1.16351,0.9474,0.9083,0.95429,0.65425,1.16916,0.55703,1.20532,0.004555,0.004555,0.004555
167,17950.7,1.05557,0.71854,1.15532,0.94792,0.90843,0.95436,0.65358,1.16863,0.55683,1.20495,0.004522,0.004522,0.004522
168,18063.9,1.06851,0.7086,1.16249,0.94772,0.9083,0.95442,0.65372,1.16799,0.55591,1.20453,0.004489,0.004489,0.004489
169,18177.6,1.0486,0.7133,1.14901,0.94792,0.90836,0.95423,0.6551,1.16737,0.55579,1.204,0.004456,0.004456,0.004456
170,18290.1,1.06705,0.72432,1.15544,0.9473,0.90838,0.95425,0.65515,1.16704,0.55485,1.20374,0.004423,0.004423,0.004423
171,18402.3,1.05601,0.71493,1.15131,0.94732,0.90871,0.95387,0.65525,1.16677,0.55455,1.20347,0.00439,0.00439,0.00439
172,18513,1.05639,0.71611,1.15552,0.94736,0.90941,0.95386,0.6559,1.16661,0.55335,1.20335,0.004357,0.004357,0.004357
173,18624,1.0427,0.69973,1.15172,0.94796,0.90904,0.95392,0.65712,1.16583,0.55333,1.20292,0.004324,0.004324,0.004324
174,18735.1,1.05079,0.70446,1.14863,0.94856,0.90873,0.95413,0.65726,1.16538,0.55295,1.20288,0.004291,0.004291,0.004291
175,18845.6,1.05046,0.71016,1.15123,0.94925,0.9101,0.95488,0.65824,1.16492,0.55239,1.20254,0.004258,0.004258,0.004258
176,18957.2,1.04651,0.70048,1.14647,0.94925,0.91006,0.95448,0.65877,1.16442,0.55216,1.20196,0.004225,0.004225,0.004225
177,19067.4,1.03762,0.69571,1.14369,0.94867,0.9108,0.95472,0.65839,1.1641,0.55123,1.20179,0.004192,0.004192,0.004192
178,19179,1.04312,0.69839,1.14519,0.94805,0.91079,0.95527,0.65918,1.16389,0.55044,1.20184,0.004159,0.004159,0.004159
179,19290.5,1.03128,0.69517,1.14389,0.94457,0.91204,0.95421,0.65875,1.16334,0.54978,1.20136,0.004126,0.004126,0.004126
180,19401.1,1.0356,0.68832,1.1382,0.9451,0.91204,0.95441,0.65946,1.16295,0.54955,1.20122,0.004093,0.004093,0.004093
181,19508.9,1.04459,0.69778,1.14527,0.94562,0.91204,0.9545,0.6595,1.16239,0.54868,1.20085,0.00406,0.00406,0.00406
182,19614.6,1.04268,0.69589,1.14186,0.94502,0.91142,0.95373,0.66004,1.16189,0.54831,1.20059,0.004027,0.004027,0.004027
183,19727.1,1.02577,0.68715,1.13542,0.94492,0.91142,0.95372,0.65934,1.16115,0.5481,1.20022,0.003994,0.003994,0.003994
184,19834,1.02522,0.68399,1.13199,0.94531,0.91079,0.95377,0.66025,1.161,0.54755,1.19986,0.003961,0.003961,0.003961
185,19941.4,1.02808,0.6908,1.1402,0.94494,0.90954,0.95363,0.66105,1.16111,0.54771,1.19993,0.003928,0.003928,0.003928
186,20048.5,1.03054,0.68521,1.13292,0.94562,0.9083,0.95338,0.66098,1.1607,0.54704,1.19964,0.003895,0.003895,0.003895
187,20155.4,1.02906,0.68223,1.14157,0.94676,0.90974,0.95478,0.66147,1.15993,0.54641,1.19902,0.003862,0.003862,0.003862
188,20261.9,1.01853,0.68251,1.13587,0.94738,0.90975,0.95475,0.66198,1.15995,0.5456,1.19906,0.003829,0.003829,0.003829
189,20368.8,1.01197,0.67623,1.12643,0.94681,0.91065,0.95471,0.6616,1.15951,0.54512,1.19876,0.003796,0.003796,0.003796
190,20475.3,1.01371,0.67824,1.13111,0.94746,0.91142,0.95482,0.66202,1.15889,0.54528,1.19838,0.003763,0.003763,0.003763
191,20582.1,1.01131,0.6673,1.12626,0.9493,0.91204,0.95601,0.6622,1.1582,0.54516,1.19794,0.00373,0.00373,0.00373
