epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,21980.6,1.06939,0.71557,1.15996,0.95148,0.90268,0.95457,0.65853,1.16855,0.54387,1.20622,0.003895,0.003895,0.003895
187,22098.3,1.06426,0.70872,1.15837,0.95111,0.90268,0.95469,0.65846,1.16826,0.54269,1.20599,0.003862,0.003862,0.003862
188,22215.3,1.05351,0.70438,1.1542,0.95197,0.90261,0.95491,0.65893,1.16788,0.5423,1.20568,0.003829,0.003829,0.003829
189,22333.1,1.05222,0.69843,1.14912,0.95268,0.90331,0.95502,0.65863,1.16827,0.54133,1.20582,0.003796,0.003796,0.003796
190,22450,1.05244,0.70636,1.14951,0.95594,0.90206,0.95527,0.65941,1.16785,0.54047,1.20538,0.003763,0.003763,0.003763
191,22566.6,1.04908,0.69864,1.14879,0.95388,0.90325,0.95453,0.65883,1.1674,0.54017,1.20488,0.00373,0.00373,0.00373
192,22683.3,1.05635,0.70721,1.1515,0.95571,0.90183,0.95515,0.65919,1.16712,0.53888,1.20458,0.003697,0.003697,0.003697
193,22800.8,1.05107,0.7105,1.14963,0.95827,0.89956,0.95518,0.65956,1.16641,0.53831,1.2041,0.003664,0.003664,0.003664
194,22918.3,1.04574,0.70033,1.14599,0.95816,0.90006,0.95577,0.65986,1.16637,0.53766,1.20345,0.003631,0.003631,0.003631
195,23035.3,1.04213,0.69486,1.14255,0.95816,0.89993,0.95579,0.66037,1.16598,0.53712,1.20291,0.003598,0.003598,0.003598
196,23152.1,1.03302,0.68451,1.13845,0.95859,0.90081,0.95613,0.66059,1.16561,0.53676,1.20241,0.003565,0.003565,0.003565
197,23269.2,1.03707,0.67962,1.13713,0.9595,0.89956,0.95605,0.66053,1.16505,0.5361,1.20194,0.003532,0.003532,0.003532
198,23385.2,1.04677,0.70215,1.15507,0.96009,0.90047,0.95618,0.66064,1.16471,0.53513,1.20183,0.003499,0.003499,0.003499
199,23502.3,1.01853,0.67919,1.13809,0.96086,0.90081,0.95635,0.66129,1.1639,0.53431,1.20096,0.003466,0.003466,0.003466
200,23619.4,1.03551,0.68543,1.14008,0.96138,0.90071,0.95637,0.66216,1.16317,0.53365,1.20051,0.003433,0.003433,0.003433
201,23736.5,1.03758,0.68744,1.14344,0.96158,0.90206,0.9567,0.6621,1.16266,0.53287,1.20014,0.0034,0.0034,0.0034
202,23853.7,1.0301,0.68077,1.13824,0.96149,0.90338,0.95604,0.66287,1.16233,0.53171,1.19969,0.003367,0.003367,0.003367
203,23969.9,1.02866,0.68301,1.13519,0.96019,0.90276,0.95615,0.66281,1.16164,0.53094,1.19912,0.003334,0.003334,0.003334
204,24088.6,1.02098,0.67644,1.13164,0.95706,0.90383,0.9563,0.66349,1.16171,0.52984,1.19917,0.003301,0.003301,0.003301
205,24207.6,1.02648,0.67462,1.13654,0.96019,0.90289,0.95636,0.66416,1.16088,0.52934,1.19885,0.003268,0.003268,0.003268
206,24324.5,1.02714,0.67651,1.1376,0.96523,0.90054,0.95714,0.66486,1.16044,0.52805,1.19815,0.003235,0.003235,0.003235
207,24441.1,1.02318,0.66754,1.13082,0.96453,0.90143,0.95716,0.66475,1.16002,0.52723,1.19749,0.003202,0.003202,0.003202
208,24559.7,1.00589,0.66751,1.12558,0.96656,0.90156,0.95795,0.66561,1.15929,0.52691,1.19709,0.003169,0.003169,0.003169
209,24676.7,1.01,0.65857,1.12408,0.96633,0.90019,0.9573,0.66581,1.15902,0.52638,1.1967,0.003136,0.003136,0.003136
210,24793.9,1.00285,0.66711,1.12273,0.96406,0.90366,0.95689,0.66551,1.1583,0.52603,1.19597,0.003103,0.003103,0.003103
211,24911.4,1.01083,0.67829,1.12502,0.96465,0.90224,0.95688,0.66578,1.15815,0.5253,1.19553,0.00307,0.00307,0.00307
212,25028.1,1.0125,0.6631,1.1255,0.96387,0.90455,0.95761,0.6662,1.15779,0.52515,1.19512,0.003037,0.003037,0.003037
213,25145.1,1.01273,0.6675,1.12487,0.96317,0.90518,0.95866,0.66557,1.1575,0.52441,1.19467,0.003004,0.003004,0.003004
214,25261.9,0.99422,0.64918,1.11705,0.96356,0.90268,0.95781,0.6662,1.15703,0.52319,1.19418,0.002971,0.002971,0.002971
215,25378.4,1.00161,0.65935,1.1222,0.96275,0.90279,0.95869,0.66733,1.15705,0.52255,1.19422,0.002938,0.002938,0.002938
216,25495.9,0.99967,0.66163,1.11874,0.96306,0.90268,0.95789,0.66713,1.15649,0.52219,1.1937,0.002905,0.002905,0.002905
217,25612.4,0.99051,0.65285,1.11551,0.96414,0.90331,0.95796,0.66759,1.15564,0.52131,1.19319,0.002872,0.002872,0.002872
218,25730.4,0.99964,0.65827,1.11759,0.96476,0.90268,0.95824,0.66792,1.15482,0.52129,1.19259,0.002839,0.002839,0.002839
219,25847.2,0.99296,0.64775,1.1165,0.96533,0.90314,0.95829,0.66839,1.1543,0.52058,1.19206,0.002806,0.002806,0.002806
220,25965.6,0.98834,0.64742,1.11329,0.9651,0.90331,0.95882,0.66885,1.15384,0.52027,1.19171,0.002773,0.002773,0.002773
221,26085.5,0.98355,0.64392,1.10913,0.96534,0.90352,0.95868,0.66909,1.15361,0.51965,1.19118,0.00274,0.00274,0.00274
222,26201.4,0.98375,0.64834,1.11578,0.96601,0.90268,0.95733,0.66932,1.15331,0.51983,1.19093,0.002707,0.002707,0.002707
223,26320,0.98839,0.63846,1.11,0.96795,0.90331,0.95825,0.66991,1.15304,0.5197,1.19051,0.002674,0.002674,0.002674
224,26439,0.9792,0.6407,1.10539,0.96832,0.90331,0.95849,0.67067,1.15207,0.51905,1.18983,0.002641,0.002641,0.002641
225,26558.9,0.9825,0.64013,1.10972,0.96917,0.90331,0.95887,0.67096,1.15161,0.51854,1.18964,0.002608,0.002608,0.002608
226,26678.3,0.9813,0.64486,1.10645,0.9698,0.90331,0.95886,0.671,1.15126,0.51827,1.18929,0.002575,0.002575,0.002575
227,26792.4,0.98275,0.645,1.11452,0.97048,0.90252,0.95896,0.6722,1.15095,0.51785,1.18872,0.002542,0.002542,0.002542
228,26908.7,0.97139,0.64274,1.10477,0.97018,0.90206,0.95908,0.67143,1.15014,0.5174,1.18787,0.002509,0.002509,0.002509
229,27027,0.9602,0.62479,1.09782,0.96987,0.90143,0.95903,0.67196,1.14968,0.51683,1.1874,0.002476,0.002476,0.002476
230,27142.9,0.96334,0.6321,1.09671,0.96923,0.90206,0.95897,0.67198,1.14944,0.51634,1.18687,0.002443,0.002443,0.002443
231,27257.1,0.96069,0.62351,1.09754,0.96961,0.90206,0.95913,0.67327,1.14912,0.51558,1.18657,0.00241,0.00241,0.00241
232,27370.7,0.95834,0.62607,1.09599,0.9692,0.9029,0.95943,0.67387,1.1487,0.51453,1.18659,0.002377,0.002377,0.002377
233,27485.3,0.9549,0.62357,1.09865,0.96963,0.90331,0.95957,0.67428,1.14869,0.51436,1.1866,0.002344,0.002344,0.002344
234,27605.7,0.95171,0.61544,1.08982,0.96982,0.90331,0.95935,0.67438,1.1479,0.51388,1.18604,0.002311,0.002311,0.002311
235,27729.8,0.95228,0.6191,1.09248,0.97028,0.90331,0.95919,0.67468,1.14765,0.51305,1.18586,0.002278,0.002278,0.002278
236,27849.8,0.9469,0.61496,1.08773,0.9693,0.90206,0.95875,0.67474,1.14682,0.5125,1.18524,0.002245,0.002245,0.002245
237,27967.2,0.94287,0.61009,1.08925,0.96999,0.90206,0.95949,0.67542,1.14758,0.51214,1.18582,0.002212,0.002212,0.002212
238,28087.2,0.9415,0.62031,1.08895,0.96497,0.90393,0.95917,0.67504,1.14741,0.51153,1.18548,0.002179,0.002179,0.002179
239,28206.7,0.94626,0.6179,1.08892,0.96599,0.90367,0.95946,0.67492,1.14668,0.51121,1.18469,0.002146,0.002146,0.002146
240,28327.9,0.93161,0.60832,1.08725,0.96672,0.90268,0.95808,0.67558,1.146,0.51028,1.18407,0.002113,0.002113,0.002113
241,28445.4,0.93489,0.60517,1.08528,0.96955,0.90143,0.95748,0.67604,1.1451,0.51015,1.18342,0.00208,0.00208,0.00208
242,28562.3,0.93579,0.59879,1.08332,0.96852,0.90143,0.95721,0.67573,1.14473,0.50958,1.18316,0.002047,0.002047,0.002047
243,28682.1,0.93458,0.60525,1.0883,0.96665,0.90405,0.95722,0.67561,1.14401,0.5092,1.18235,0.002014,0.002014,0.002014
244,28801.2,0.93283,0.60556,1.08754,0.96656,0.90455,0.95712,0.6767,1.14333,0.50885,1.18193,0.001981,0.001981,0.001981
245,28920.1,0.92803,0.59878,1.08478,0.96532,0.90455,0.9572,0.67696,1.14338,0.50816,1.18178,0.001948,0.001948,0.001948
246,29037.6,0.91468,0.59202,1.07769,0.96533,0.90455,0.95747,0.67711,1.14248,0.50801,1.18111,0.001915,0.001915,0.001915
247,29155,0.92165,0.59533,1.0746,0.96589,0.90455,0.9576,0.67786,1.14212,0.50765,1.18077,0.001882,0.001882,0.001882
248,29272.3,0.922,0.59194,1.07537,0.9647,0.90455,0.95766,0.67824,1.14179,0.50691,1.18055,0.001849,0.001849,0.001849
249,29391.4,0.9227,0.59392,1.0789,0.96568,0.90455,0.95794,0.67781,1.14096,0.5067,1.17997,0.001816,0.001816,0.001816
250,29513.3,0.92167,0.58576,1.07156,0.96581,0.90455,0.95649,0.67903,1.1406,0.50551,1.17929,0.001783,0.001783,0.001783
251,29633.4,0.9068,0.58347,1.06721,0.96513,0.90455,0.95645,0.67869,1.14002,0.50539,1.17887,0.00175,0.00175,0.00175
252,29761.3,0.90166,0.57387,1.06695,0.96604,0.90512,0.95662,0.67853,1.13943,0.50503,1.1785,0.001717,0.001717,0.001717
253,29892.6,0.91165,0.57976,1.07156,0.96424,0.90518,0.95762,0.67972,1.1382,0.50451,1.17773,0.001684,0.001684,0.001684
254,30014.3,0.90321,0.57801,1.06678,0.96384,0.9058,0.95789,0.67978,1.13764,0.50405,1.17724,0.001651,0.001651,0.001651
255,30135.7,0.90046,0.58278,1.06958,0.96478,0.90557,0.95791,0.68083,1.13712,0.50356,1.17684,0.001618,0.001618,0.001618
256,30255,0.90659,0.5857,1.06879,0.96478,0.90578,0.9579,0.68084,1.1362,0.5039,1.1763,0.001585,0.001585,0.001585
257,30372,0.90416,0.57815,1.07019,0.96351,0.9058,0.95803,0.68132,1.13575,0.50364,1.17586,0.001552,0.001552,0.001552
258,30491.8,0.8963,0.57934,1.06596,0.96291,0.90643,0.95803,0.68168,1.13535,0.5032,1.17539,0.001519,0.001519,0.001519
259,30612,0.90023,0.57569,1.06724,0.96162,0.90644,0.95805,0.68178,1.13483,0.50308,1.17492,0.001486,0.001486,0.001486
260,30731.9,0.89483,0.57755,1.06217,0.96155,0.90643,0.958,0.6826,1.13379,0.50243,1.17374,0.001453,0.001453,0.001453
261,30850.2,0.90187,0.57449,1.06375,0.96202,0.90705,0.95838,0.6822,1.13343,0.50252,1.17356,0.00142,0.00142,0.00142
262,30969.6,0.89385,0.56989,1.06255,0.96165,0.90727,0.95835,0.6827,1.13328,0.5022,1.17328,0.001387,0.001387,0.001387
263,31087.6,0.89006,0.56981,1.06351,0.96166,0.90751,0.95837,0.68287,1.13266,0.50175,1.1727,0.001354,0.001354,0.001354
264,31205.8,0.87063,0.55936,1.05614,0.96106,0.90834,0.95904,0.68322,1.13213,0.50181,1.17232,0.001321,0.001321,0.001321
265,31326.5,0.88314,0.56411,1.0616,0.96106,0.90849,0.95894,0.68345,1.13177,0.50183,1.1718,0.001288,0.001288,0.001288
266,31448.9,0.87415,0.55631,1.05167,0.96106,0.90834,0.95896,0.68363,1.13141,0.50165,1.17143,0.001255,0.001255,0.001255
267,31568.3,0.87454,0.5604,1.05383,0.96167,0.90779,0.95903,0.68384,1.13083,0.5008,1.1711,0.001222,0.001222,0.001222
268,31691.8,0.86806,0.5535,1.05556,0.96236,0.90912,0.95962,0.68395,1.12992,0.50036,1.17072,0.001189,0.001189,0.001189
269,31813.6,0.87242,0.56162,1.0533,0.96303,0.91008,0.95979,0.68458,1.12954,0.50024,1.17023,0.001156,0.001156,0.001156
270,31927.9,0.86223,0.54784,1.05239,0.96241,0.91038,0.95985,0.6849,1.12866,0.49959,1.16995,0.001123,0.001123,0.001123
271,32043.5,0.86114,0.54591,1.05338,0.96394,0.91079,0.96002,0.68476,1.12848,0.4995,1.16976,0.00109,0.00109,0.00109
272,32162.6,0.85957,0.54691,1.04676,0.95924,0.91391,0.96006,0.685,1.12798,0.49935,1.16934,0.001057,0.001057,0.001057
273,32280.1,0.85566,0.54403,1.04167,0.9624,0.91142,0.9603,0.68519,1.12735,0.49905,1.16902,0.001024,0.001024,0.001024
274,32397.6,0.85411,0.54794,1.04444,0.96155,0.91017,0.96081,0.68588,1.12683,0.49913,1.16884,0.000991,0.000991,0.000991
275,32514.8,0.85425,0.54718,1.04817,0.96111,0.90957,0.96104,0.68602,1.12644,0.49798,1.16849,0.000958,0.000958,0.000958
276,32633.1,0.85581,0.55088,1.04633,0.96178,0.91051,0.96101,0.686,1.12579,0.49736,1.1679,0.000925,0.000925,0.000925
277,32751.1,0.84549,0.53397,1.03928,0.9618,0.91102,0.96128,0.68644,1.12542,0.49716,1.16775,0.000892,0.000892,0.000892
278,32867.3,0.85427,0.54567,1.04373,0.96302,0.90975,0.96139,0.68729,1.12513,0.49654,1.16745,0.000859,0.000859,0.000859
279,32982.1,0.84718,0.53755,1.04402,0.95991,0.91516,0.96128,0.68702,1.12454,0.49663,1.16708,0.000826,0.000826,0.000826
280,33098.6,0.8413,0.52947,1.03831,0.95882,0.91511,0.96129,0.68716,1.1244,0.49651,1.16683,0.000793,0.000793,0.000793
281,33214.8,0.83953,0.53483,1.0377,0.95887,0.91329,0.96063,0.68697,1.12432,0.49581,1.16664,0.00076,0.00076,0.00076
282,33329.4,0.83757,0.53312,1.03578,0.95937,0.91327,0.96047,0.68655,1.12423,0.4957,1.16646,0.000727,0.000727,0.000727
283,33445.7,0.83725,0.52562,1.03536,0.95934,0.91251,0.96049,0.68633,1.12363,0.4956,1.16613,0.000694,0.000694,0.000694
284,33560.7,0.83806,0.5313,1.03831,0.95518,0.91727,0.96049,0.68732,1.12358,0.49557,1.166,0.000661,0.000661,0.000661
285,33674.6,0.82329,0.52764,1.0321,0.95628,0.91765,0.96043,0.68681,1.12312,0.49531,1.16568,0.000628,0.000628,0.000628
286,33792.3,0.8342,0.52922,1.03097,0.95577,0.91657,0.96031,0.68683,1.12252,0.49525,1.16539,0.000595,0.000595,0.000595
287,33913.7,0.81943,0.51636,1.02666,0.95831,0.91578,0.96045,0.68694,1.12192,0.4946,1.16505,0.000562,0.000562,0.000562
288,34032.2,0.81073,0.51721,1.02486,0.95646,0.91578,0.96037,0.68754,1.12193,0.49496,1.16502,0.000529,0.000529,0.000529
289,34151.6,0.81776,0.52235,1.02497,0.95735,0.91578,0.96024,0.68795,1.12157,0.49476,1.16469,0.000496,0.000496,0.000496
290,34270.6,0.81553,0.51712,1.02964,0.95818,0.91479,0.96027,0.68786,1.12094,0.4945,1.16452,0.000463,0.000463,0.000463
291,34430,0.76879,0.38301,0.97448,0.95817,0.9146,0.96033,0.68831,1.12047,0.49416,1.1642,0.00043,0.00043,0.00043
292,34546.5,0.74841,0.36804,0.96896,0.95881,0.91492,0.96029,0.68852,1.12025,0.49424,1.16404,0.000397,0.000397,0.000397
293,34666.9,0.73418,0.36295,0.96174,0.95926,0.91578,0.9613,0.68955,1.11969,0.49371,1.16367,0.000364,0.000364,0.000364
294,34784.8,0.73396,0.36082,0.96327,0.95885,0.91703,0.96132,0.68921,1.11972,0.49303,1.16368,0.000331,0.000331,0.000331
295,34907.6,0.73118,0.35669,0.95877,0.95825,0.91625,0.96073,0.68934,1.11961,0.49287,1.16361,0.000298,0.000298,0.000298
296,35027.9,0.71816,0.35138,0.95647,0.95893,0.91772,0.96084,0.68926,1.11923,0.49258,1.16322,0.000265,0.000265,0.000265
297,35146.7,0.71168,0.34752,0.95239,0.9571,0.91857,0.96083,0.69017,1.11892,0.49224,1.16302,0.000232,0.000232,0.000232
298,35263.2,0.70566,0.34771,0.94799,0.95709,0.91841,0.96099,0.68991,1.11847,0.49222,1.16286,0.000199,0.000199,0.000199
299,35379.2,0.70388,0.34378,0.94808,0.9571,0.91859,0.96113,0.69024,1.11832,0.49157,1.16275,0.000166,0.000166,0.000166
300,35495.3,0.70733,0.34265,0.95097,0.95772,0.91855,0.96119,0.69001,1.11826,0.49102,1.16282,0.000133,0.000133,0.000133
